,text,language,predictions
11690,無理ゲーだけどら頑張るね！！！！！ 無理だけど！！！無理ゲーなんだけども！！！！！！！！！！！！！！,Chinese,3.421745538711548
11691,@user عظم الله اجركم ورحم الله ميتكم واحسن الله عزاكم وصبر الله ذويكم,Arabic,2.944652795791626
11692,35 horas e 52 minutos e 10 segundos após a classificação e o Flamengo ainda não demitiu o Abel,Portuguese,1.0
11693,벨리에이크 어쿠스틱 부를 때 거떠!! 벤떼따!!! 하는 거 너무 사랑해 http,Korean,1.0
11694,Si el Congreso Nacional de deja sugestionar de un grupo desde afuera y entonces que seria de ellos con estos en el poder.,Spanish,1.0
11695,the afro trap is back open thanks to @user and the Don @user http,English,1.0
11696,Seizoen 2 van #GhostRockers is echt mijn favoriet. Ik blijf er bij.,Dutch,1.0
11697,@user Che piacere carissimo @user Grazie di avermelo segnalato 😘😘,Italian,3.0164968967437744
11698,@user @user معناها تبيلك بيش ترد طبيعي كيف قبل,Arabic,1.0
11699,"cada dia mais triste, mais feia &amp; mais gorda :)",Portuguese,4.911025524139404
11700,Necesito entrenar,Spanish,1.7669577598571777
11701,（ 'ㅂ'）ｵｯｷｰ,Chinese,1.0
11702,"On that note, wheels up ✌🏻",English,1.0
11703,"Se il cane ti segue in bagno, non ignorarlo: ecco cosa sta cercando di comunicarti http",Italian,1.0526752471923828
11704,@CarmenKingy my fat ass read this as new profiteroles,English,1.1001863479614258
11705,@user احلى راي,Arabic,1.0
11706,@user Ze moeten uw nemen wie gij zijt,Dutch,1.4903709888458252
11707,@user ALWAYYSS WELCOMEE PATEDDD,English,1.0
11708,يكـرهـك نصفي ونصفي فيك ذايـب❣️.,Arabic,5.0
11709,@user Eu so bonita... 😳😳😳,Portuguese,5.0
11710,Trato al perro con más amor del que trato a muchas personas,Spanish,3.6005332469940186
11711,@IanDunt Great Band anyway.,English,1.0
11712,아이돌 타이틀곡 인트로에 연도 넣는 것 중 제일 기억 남는 거는 빅뱅의 붉은노을 그리고 카라의 루팡,Korean,1.0
11713,@user haiii hai 🤗🤗,Italian,1.0
11714,生やるやん,Chinese,1.0
11715,"17h de estágio seguidas pra chegar em casa e não ter um pingo de sono, alguém me mata. E sim, amanhã 8h estarei na clínica de novo",Portuguese,1.0
11716,"""너는 진짜... 요리하지 마라..."" ""귀엽지 않나요. 다 잘 하는 놈이 요리는 못 하는 거..."" ""나 지금 칼 들었다.""",Korean,3.2314205169677734
11717,J’ai l’impression que ça diminue même pas,French,1.0
11718,"""Ain se cada um cuidar da sua vida"" porra nenhuma, faz até fake pra olhar a vida alheia!",Portuguese,1.0
11719,राजनीति में जनसेवक कम और गिद्द ज्यादा है। #ArrestKejriwal,Hindi,1.0
11720,@user Sure. You're welcome,English,1.0
11721,@user 앗 아니 함소원님 기준에서 진화가...흫.... 물론 린이는 저에게 연하입니다 😊 완벽 😊😊,Korean,2.3674726486206055
11722,@user @user Tu savais qu'il met pas de masque??? http,French,2.337428092956543
11723,"@TgLa7 La scoperta dell'acqua calda… certamente quella fatale non è stata la sua prima rapina, sicuramente l'ultima...",Italian,1.0
11724,@user ils étaient nuls..,French,1.0
11725,@Aldowayesh انتي محامي دور مخرج لها 😜,Arabic,3.2018651962280273
11726,@user di kaya🙄😂,Italian,1.0
11727,连几百块钱的宾馆都开不起的人，你有什么资格来玩？？话糙理不糙,Chinese,1.0
11728,미..미안해여. 정말...정말 저는 안들킬 줄 알았는데.. 그래서...저는... 그러니까... ............구할 수 있었어여.. 근데 저는.. 총이... 죽어가는줄 모르고...그러니까... -하디 앨런,Korean,1.0
11729,"@Am_Parente Attenzione! CAREGIVER.... o usiamo un termine in italiano, familiare badante è così dispregiativo? o scriviamolo giusto, almeno!",Italian,1.0
11730,فاقد شخص غالي اسأل الله ان يحفظه فوق كل أرض وتحت أي سماء @user,Arabic,1.0
11731,@user هههههه لا هذا يقولون عنه واثق الخطوه يمشي ملكا 😉,Arabic,1.0
11732,Pero qué buena noche diosss,Spanish,1.873999834060669
11733,@user El detallito de las tortas 👏🏼,Spanish,1.1449847221374512
11734,@user العراق 🇮🇶 الأنبار,Arabic,1.0
11735,@user 설마,Korean,1.0
11736,O pior de tudo é saber que o Landim está cercado diretamente pelo Bap é aquele Gustavo Monteiro...,Portuguese,1.0619256496429443
11737,@user يمكن جاه مرض او طقته صخنه حليب غير امه مايفيده,Arabic,3.2147133350372314
11738,Xmen il est grave bien,French,1.0
11739,@user 언니 이쁘고 존잘이고 다 하네 밎혔ㅈ네 외ㅏ 안했음????,Korean,1.9283742904663086
11740,"@user Decís eso otra vez y te dejo por hermosa, pa que vas a querer cambiar, sos el ser mas lindo y dulce que conozco y sos pa mi ❤",Spanish,5.0
11741,"72 maires derrière Macron. Christophe Béchu : « C’est un texte fondateur, pas un coup médiatique » http",French,1.0
11742,cadê as teorias da conspiração do primeiro episódio,Portuguese,1.0
11743,@user @user 您好，我们新山的仓库要招1-2名搬运工，不知道有没有可以帮忙推荐的,Chinese,1.0
11744,@user اما انا غير احمر على برتكاني,Arabic,1.0
11745,好 麻辣燙消失ㄌ（,Chinese,1.0
11746,"De afkoeling is nabij, ik voel het 😌",Dutch,3.2193427085876465
11747,@judithineuropa @user Jij bent een gevaar voor mijn kinderen en kleinkinderen. Flikker toch op 😠,Dutch,1.0
11748,lia - itzy - dalla dalla http,Italian,1.0
11749,لا إله إلا الله وحده لا شريك له له الملك وله الحمد يحيي ويميت وهو على كل شئ قدير http,Arabic,1.0
11750,@user Q gay,English,2.141610860824585
11751,来いよ！！！！！！,Chinese,1.0
11752,탈빠하라는 말은 좀만 기달려주세여 제가 버킷리스트를 다 달성하면 탈빠하지 않을까여? 뭐뭐하네여 이 체 먼가 되게 맘에 드네여,Korean,1.0
11753,اليوم راح اسوي مكرونة بالبيشاميل ، ترقبوني,Arabic,1.0
11754,"Sólo quiero tirarme en el pasto y contemplar el cielo, sin que nadie me moleste!!",Spanish,1.4610912799835205
11755,"दिल्ली: PTM पर जारी सियासी घमासान, छात्रों और अभिभावकों के बीच भी असमंजस की स्थिति http",Hindi,1.0
11756,De #spijkenisserbrug tussen #hoogvliet en #spijkenisse zal om 03:40 voor 15 minuten open gaan. Zie http #brugopen,Dutch,1.0
11757,Dreams. http,English,1.0
11758,@user 1足りない！！！！！！！！,Chinese,1.0
11759,me desperté con ganas de coserle un monton de cierres a un jean nunca de hacer ejercicio o algo,Spanish,5.0
11760,currently watching puss in boots: one of the most unappreciated films of cinematic historical significance,English,1.0
11761,@user 我来了,Chinese,1.0
11762,간단하게 말하자면. 질려버렸어요.,Korean,1.3122589588165283
11763,이미 적어두었구낭,Korean,1.0
11764,@refdag Ook een risico zeg...Stel je voor dat hij niet thuis was. Ga je toch voor niks.,Dutch,1.0
11765,"@bhupeshbaghel माननीय मुख्यमंत्रीजी, ये केवल आपके लिए नही बल्कि हर छत्तीसगढ़िया के लिए कहा गया है।",Hindi,1.0
11766,ابي احرق على شخص بسرعه قبل مايصحى,Arabic,2.1555473804473877
11767,je suis sure que mon sujet de droit international demain tombera sur le conflit entre l’Iran et les États-Unis,French,1.0
11768,@user Las cosas como son JAJAJAJA,Spanish,1.0
11769,"बेमेतरा से 3 दिन पहले लापता युवती की खेत में मिली लाश, हत्या की आशंका http",Hindi,1.0
11770,Cargo una emoción y alegría al saber que la noche de mi Xv voy a usar el vestido de mi tíaaaaaaAA😍,Spanish,3.5585343837738037
11771,@user Quello mai.. Non è nell'indole umana.. In movimento,Italian,1.0
11772,@user J'suis probablement la seule à les trouver cute par contre 😂 Mais j'ai un crush sur ce toutou hahaha,French,5.0
11773,donc moi je suis pas aller en cours juste parce que j’ai reçue la nouvelle freebox ptdrrr téma les prétextes,French,1.6880977153778076
11774,神殺し突入！,Chinese,1.0
11775,@user Sei al sicuro a casuccia ora? 😘,Italian,4.041520595550537
11776,@user ぐもにーー！！！！！！！ん！！！！！,Chinese,1.0
11777,"@user doesn't Young Labour already essentially do this? relationship drama, backstabbing, bullying, etc",English,1.0
11778,já acordei atrasada auuu,Portuguese,1.0
11779,"@user @user @user fonte ela mesma afirmou, deve ser igual a encardi b KKKKKKK",Portuguese,1.0
11780,@narendramodi धन्यवाद तो नेहरू को भी बनता है .।।। इसरो उनको ही सपनो को साकार करने के लिए बनाया था ।।। सच तो सच ही रहेगा ।।।,Hindi,1.0
11781,✈ Aereoporto Internazionale Napoli ! Dove sarà diretto il nostro A-Peace-20 ? @user http,Italian,1.0
11782,"Me retiro oficialmente del amor. Gracias, pero no se me da 😪",Spanish,5.0
11783,Llévenme a Gdl y aviéntenme en casa de mi mejor amigo. Necesito un abrazo que dure 40 años.,Spanish,5.0
11784,Que tipa vueltera la Micaela esta,Spanish,1.0
11785,Siento que voy a llorar con esta peli #LaRazonDeEstarContigo,Spanish,3.7796437740325928
11786,@user 。,Chinese,1.0
11787,@user आपकों भी नये साल की बहुत बहुत बधाई ..💐,Hindi,1.4132301807403564
11788,Ma i giga illimitati in regalo da @VodafoneIT voi li avete ricevuti? 😳,Italian,1.0
11789,@user @user sur le site bleu,French,1.0
11790,"घर में बेटियां होने पे ऐतराज़ है.., माहौल्ले में 9 देवियों की तलाश है...! 🙂🙂🙂😑😑😑🙂🙂🙂",Hindi,1.0746872425079346
11791,Mia nonna quando capisce che ci sarà una persona in più a tavola http,Italian,3.5125229358673096
11792,@user Adivinar canciones o pelis con emojis o con alguna frase.❤,Spanish,1.8070597648620605
11793,@user @user verídico?,Portuguese,1.0
11794,Tryin to get this dough #hardworkin,English,1.9154059886932373
11795,@user वैसे इस सुतिया जैसे मुँह वाले में प्रियंका को क्या दिखा होगा 🤔🤔 ? Anyone can guess??? 🤔🤔🤔,Hindi,1.0
11796,我要给你们生孩子 http,Chinese,5.0
11797,قال رسول الله صلي الله عليه و سلم : أنا أتقاكم لله ، وأعلمكم بحدود الله -- متفق عليه #Hadith #ﷺ,Arabic,1.0
11798,@user ومساءكم يارب اجمل,Arabic,1.0
11799,@user 終戰後佔領軍帶進來的，之後垂直感染。 #天花 #霍亂 #ChiNaD #貪腐,Chinese,1.0
11800,@user Sono tentato di vederlo,Italian,1.0
11801,Excellent le projet d’Alonzo jkiff trop,French,1.7004185914993286
11802,كل الذين قطعت علاقتي بهم، بطريقة أو بأخرى، هم الذين ناولوني المقص. http,Arabic,2.866292715072632
11803,@user non sa manco che sono i suju 😭😭,Italian,1.0
11804,"Gezocht: groepsleerkracht bovenbouw Montessori PO: Provincie: , Sector: Basisonderwijs http",Dutch,1.888413667678833
11805,@user Yo como suelte todo pasan dos cosas: -Explosión verde. -Me quedo sin caracteres.,Spanish,1.0
11806,"@user @anuragkashyap72 चमचो , अनुराग की शर्त देख लो वो हार चुका है शर्त @user से http",Hindi,1.0
11807,借金？,Chinese,1.9832736253738403
11808,"El año pasado tenia el examen de conducir el día que venian los de OT, y este año tengo una exposición. NADA ME SALE BIEN",Spanish,1.4234119653701782
11809,@user @user @user 台灣的運動風氣實在不行阿………,Chinese,1.0
11810,我知道你们还没睡 给大家提提神吧 http,Chinese,1.0
11811,@MedawarLana نسبة الشبه صفر,Arabic,1.0
11812,"Me encantan los comentarios del canal de mierda donde resubo los directos, me hacen muy feliz http",Spanish,2.52591872215271
11813,아 명동 뮤코 ㅋㅋㅋㅋㅋㅋㅋㅋ,Korean,1.0
11814,@user @user @user En efecto,Spanish,1.0
11815,@user Considera che sei un po’ una mosca bianca della tua categoria....lei andava a botta sicura....e invece no!!!!🤣🤣🤣🤣🤣🤣,Italian,4.459596157073975
11816,휴 어떡해 지구의 평화가 찾아온다 http,Korean,1.0
11817,Ultimamente quando eu não to entediada eu tô fazendo merda.,Portuguese,5.0
11818,@user Du bon rap de debile comme j'aime 🥵🤪,French,2.534306764602661
11819,"@user Meu Deus, cada vez menos vou gostando de futebol",Portuguese,1.0
11820,"د.فايز النشوان على قناة 24 سعودي الفضائية بعنوان ""مرتزقة الإعلام القطري"" http … .الجزيرة .'",Arabic,1.0
11821,@JahezApp تم,Arabic,1.0
11822,@user うるさい！！！！！！！！,Chinese,2.621201753616333
11823,"Raining or not, I am with our officers manning our roads taking accidents and ensuring the safety of our road users http",English,1.0
11824,@user Komt er nog een grafiek?,Dutch,1.0
11825,#मोदी_एंटीनेशनल_हैं । @user @user @user,Hindi,1.0
11826,밤에 몰래 애인 집 앞에 앉아서 밤새도록 불 꺼진 창문 바라보는 여자친구 되고 싶다,Korean,1.7822822332382202
11827,@user 谢谢老师,Chinese,1.0
11828,@user Yo reconozco a Peiró y a Julio Prieto.,Spanish,1.0
11829,"De procentuele bevolkingsgroei was gemiddeld 0,48%. De laatste jaren iets hoger. http",Dutch,1.0
11830,The EU is proposing a ban on 90% of microplastics. As many as 51 trillion microplastic particles are in the ocean http,English,1.0
11831,Quando tu gosta da pessoa tu faz de tudo pra ficar com aquela pessoa não adianta,Portuguese,3.4379630088806152
11832,"सऊदी अरब में 37 लोगों का सिर कलम, दुनिया भर में मचा कोहराम | न्यूज़ 24: http",Hindi,1.0
11833,@user ah putain mais j'avais pas vu que depuis ce matin tu réact à ça mdrrrr,French,2.859309673309326
11834,@ameeque_Jamei यह तो गालीबाज गुड्डी है,Hindi,1.0
11835,"#vwsn_Ucluelet 2019-02-08 15:30:00 temperature, count=60, low=0.82 C, average=1.07+/-0.12 C, high=1.17 C",English,1.0
11836,@user Comment ça va madame??,French,2.5924510955810547
11837,Ara ke acabo de ve un nota haciendo el laxe pa mi pero a la gente es lo ke le gusta y po menparanoyo,Spanish,3.7959980964660645
11838,"@user @user we were afraid of Communism, terrorism.. finally we have all here...",English,1.0
11839,'La vita é fatta di momenti... e ricordi di quei momenti.',Italian,2.905092477798462
11840,워너원 Therefore 콘서트 굿즈 분철 비하인드컷 엽서 세트 운미포 1300원 or 콘서트 전일 현장수령가능 ⭕️성우 지훈 재환 우진 진영 지성 대휘 관린⭕️ #워너원 #분철,Korean,1.0
11841,@user لا طبعا,Arabic,1.0
11842,@user Het was zijn ambitie om zelf de grootste extreemrechtse partij te worden. ..,Dutch,1.0
11843,@jndkgrf @user Erger nog: handen schuddend. Mag toch niet van de islam?,Dutch,1.0
11844,"@user Sorry, lieverd 😔😭 Let me know als het gelukt is?",Dutch,3.8603177070617676
11845,"@vinodkapri ऐसे लोगों को माँ और बहन की अहमियत मालूम ही नहीं है, पता नहीं इनकी माँ और बहन इनके रहते कैसे खुद को सुरक्षित महसूस करती होंगी।",Hindi,1.0
11846,"@user 딱 순찰 도는 시간 중간에 들어갔다거나, 아니면 그 날 순찰을 좀 태만하게 돌았다거나....? 운이 좋았나 보네.... 이쪽으로서는 전혀 기대할 수 없는 일이지만.",Korean,1.0
11847,@user Compra Cup noodles que não vai errar 😂😂,Portuguese,1.182492733001709
11848,Qui commandait ses jouets chez JouéClub ?! 🙋‍♂️❤ http,French,1.0
11849,Bon Miura à quand un nouveau chapitre de Berserk là ?,French,1.0
11850,@user 14feb di thailand,Italian,1.0
11851,2020 e pessoas tentando diminuir as outras por aparência,Portuguese,1.0
11852,저 사실 돌잔치 때도 오버레 잡았잖아요,Korean,1.0
11853,#새로운_비상을_기다려 오래보자 #reboot_X1,Korean,1.0
11854,@user Esa pelicula es demasiado sad,Spanish,1.0
11855,Será que Javier no esta mamado de que le hable todos los días? Jajdjsjajajajaja,Spanish,4.85535192489624
11856,2020 설특집 아육대 연습영상 기여어 http #리노 #LEEKNOW #이민호 #민호 #MINHO http,Korean,1.0
11857,"Me sumo al típico tw “uno que te presuma así😍” porque como no darlo a notar a este tierno de mierda, te amo hermoso http",Spanish,5.0
11858,@user 有意思的是这两人离那么近自说自话，也不管别人信不信，一点都不觉得尴尬，人才呀,Chinese,3.1138837337493896
11859,@user Nono 11 ne ha dette una sarà l'interpretazione,Italian,1.0
11860,망해라 실내디자인과ㅗㅗㅗ,Korean,1.0
11861,@Eminem still the bad ass motherfucker with the 👑 Fuck the haters,English,1.0
11862,@user Sorca dappertutto,Italian,3.189979314804077
11863,@user Guess their severance pay came through from Soros.........,English,1.0
11864,@user 確實，但是總會充斥著大量焦慮,Chinese,1.1581439971923828
11865,pensa numa mulher exausta,Portuguese,2.303976535797119
11866,@user Até parece que vc nao gosta,Portuguese,2.404808759689331
11867,Sommige mensen kan ik echt niet snappen,Dutch,2.5916049480438232
11868,"Yeah trust Niggas enough to let them nut all in you, but you don’t trust him enough to use your real name, mental illness is real..",English,4.970142841339111
11869,Bon mardi les ami moi mr déjà au taff je lui ai envoyé ceci hihi il était tous fou 😂❤️💋 http,French,3.670853853225708
11870,"""J'aime, j'aime les coco pop's, avec du lait"" http",French,1.0
11871,"Et pour en savoir plus sur le Climate Act, c'est par ici 👉 http",French,1.0
11872,386 那件事情，我顺着对方的意思已经办理妥当。,Chinese,1.0
11873,[おもしろ君 ダジャレ編] 相席： 相席で愛接近,Chinese,2.519834280014038
11874,"Eiting! Oefje! Zijn bal gaat net voorlangs. Daarna goed schot Tadic, maar Blaswich keert. #heraja",Dutch,1.0
11875,模…写……？,Chinese,1.0
11876,@user 바로 이 자세입니다✨,Korean,1.0
11877,@AdelAliBinAli حقيقة فعلاً,Arabic,1.0
11878,"युग परिवर्तन की बेला में,हम सब मिलकर साथ चलें। देश धर्म की रक्षा के हित,सहले सब आघात चलें।। वन्दे मातरम् #TFZ",Hindi,1.0
11879,@user @JoostNiemoller Kostje gekocht :-),Dutch,1.0
11880,"Dans 30 jours, j'assiste à un match de la @juventusfc 🤩 C'était juste mon rêve, mais tranquille",French,1.0
11881,م اجمل صمتي وانت بين افگاري فـ عجباً لـ قلبي يشتااق وانت فيه,Arabic,4.930758953094482
11882,@matteosalvinimi Lei e' un pazzo,Italian,3.7288124561309814
11883,郭靖說話是不會騙人的。那天在王府的確沒有認錯義母。,Chinese,1.0
11884,الذكر عند الخروج من المنزل:اللهم إني أعوذ بك أن أضل أو أضل أو أزل أو أزل أو أظلم أو أظلم أو أجهل أو يجهل علي http,Arabic,1.264099359512329
11885,@user still avail?,English,1.0
11886,@user Om de nacht door te komen bedoel je? Of om morgen weer beter te zijn? Want dat laatste ga ik niet vanuit 😬,Dutch,1.0
11887,알록달록 참 용하게도 저걸 입는다 했던 코트들 다 n00만원대 서구한테 생일선물이라고 부담갖지 말라며 사준 지갑 차마 손떨려서 포장도 못뜯는 메이커고,Korean,1.0
11888,Doida pra ir a praia ou piscina exibir meu corpo ao sol 😂😂😂😂❤,Portuguese,2.0715816020965576
11889,쓸모도 없는거 왜 달고 있어가지고 한달에 한번씩 아파야하노,Korean,1.8066833019256592
11890,53- Tu fais quel taille ?,French,1.0
11891,Extraordinario resultado del encuentro de red de enlaces de género de la Secretaria de Relaciones Exteriores. http,Spanish,1.0
11892,@user @user कुछ नही हो सकता इसका😂😂😂,Hindi,1.0
11893,파헬벨 캐논 4hands 너무 사랑스럽다… http,Korean,1.0
11894,@user Ik waar Sydney ligt ! Maar Omg I hate this so much HAHAHA,Dutch,1.7096569538116455
11895,"Waar moeten we het straks zeker over hebben? #FCAfkicken Drop je vragen hieronder, dan bespreken we ze! ⬇️ http",Dutch,1.0
11896,@smittal_ips @narendramodi माकूल और मलाईदार पद मिल चुका होगा! अब चापलूसी किस बात के लिये!,Hindi,1.0
11897,"Message of the day : ""لن يفوتك ما قسمه الله لك ، كل ما فاتك لم يكن من نصيبك"". 💙!",Arabic,4.614701747894287
11898,De regering en geestelijk leiders in Iran moeten simpelweg wegwezen. De bevolking in Iran moet weer vrij zijn zoals vroeger.,Dutch,1.0
11899,@user Chut par chocolate syrup boobs par cream,French,5.0
11900,@user 🤔,Chinese,1.0
11901,@user صحححححححححححححححححححححححح,French,1.0
11902,I just earned the 'Cheers to Independent U.S. Craft Breweries (Level 21)' badge on @user http,English,1.0
11903,ऐसे खोए सहर के दीवाने लूट कर शाम तक न घर आए,Hindi,1.0
11904,@user Twitter l'a mis à genou mais il revient c'est comme les orties brf refollow le + honteux des Twittos,French,1.0
11905,"그렇다 해도. 적어도 이 이상, 이 곳에서 누군가의 끝이 찾아오는 것은 보고 싶지 않구나. 물론 자네도 포함해서 말이네.",Korean,1.0
11906,@user #風俗,Chinese,1.79140043258667
11907,@user y’a IHM jviens de voir ?,French,1.0
11908,"""لقد حاولت وهذا كل ما يُمكنني قوله.. حاولت حتى عندما كانت محاولاتي تؤذيني جدًا""",Arabic,2.365940809249878
11909,@user Sei,Italian,1.0
11910,헉 겁나 취향적으로 생겼다,Korean,1.0
11911,"No pienso retener nunca más a nadie en mi vida, si alguien quiere estar va a estar por cuenta propia y no porque yo se lo tenga que pedir",Spanish,5.0
11912,Touting your own wife for clout...God safe us,English,1.0
11913,"seu bj da fruta do conde, dps do show nós vai p onde? p sua casa baby? 🎵",Portuguese,4.022646427154541
11914,Dan moet je maar thuis op de bank blijven zitten...👇👇 http,Dutch,1.0
11915,"c’est toi que j’veux, toi et personne d’autre",French,5.0
11916,Mi sta piacendo moltissimo #LaCompagniaDelCigno,Italian,1.1912779808044434
11917,@user 그 웹툰 아직도 연재하나요? 소재가 재밌어서 중딩 때쯤에 챙겨봤었는데,Korean,1.0
11918,Desfois jme rappelle que dadju est français mais pas gims,French,1.0
11919,@user Once upon the time in Elsene. Enkel nog herinneringen voor veel generaties rijkswacht ers. 😉,Dutch,2.2161834239959717
11920,@BluRadioCo Debería cambiar la municion y utilizar calibre 12 regular !!!,Spanish,1.0
11921,진짜 최대한으로 선명하게 찌글려고노력했는데... 핸드폰이 꾸져서.. 저 키트 폴라로이드 당첨됬어여~~!!!!! 무려무려 도현이가 됬습니다ㅠㅠ 솔직히 될줄몰랐는데ㅠㅠㅠㅠ 너무행복해여ㅠㅠ #남도현 http,Korean,2.7122585773468018
11922,"“Tu tá morto, vai procurar a tua mulher que tá com mais mídia que tu” BEEERROOOOOO 🤣🤣🤣🤣🤣",Portuguese,1.0
11923,*superficial*,Italian,1.0
11924,"No quiero estudiar, quiero vivir",Spanish,1.9457027912139893
11925,"se giudicate quelli che dicono ‘non assomiglia ad Ariel’ come razzisti, quelli a non farcela siete proprio voi amici.",Italian,1.0
11926,@scrippsresearch @gatesfoundation Cancellate il mio precedente messaggio da voi non voglio niente! Dio c è!,Italian,1.0
11927,jai traîné avec le plus gros des vautours,French,3.418205976486206
11928,매년 연예대상에서 여성 예능인들 상 탈때 송은이가 이런 눈으로 그들을 바라보는게 진짜 너무 좋음.......... 그 어떤 칭찬과 위로보다도 따뜻하고 감동적임 http,Korean,1.0
11929,Ik ga van me broeders MACHINES maken !!!!!,Dutch,2.3040130138397217
11930,Am not mentally prepared enough to go back to work tomorrow,English,1.3366152048110962
11931,Alle Murate tutto pronto per la Notte Blu del 9 maggio - Nove da Firenze http,Italian,1.0
11932,Comunque Rudy anche meno. Anche meno. #Amici18,Italian,1.0
11933,@user Sto piangendo,Italian,2.0193967819213867
11934,"@user @user com certeza, esse é seu ❤",Portuguese,2.1211774349212646
11935,@user @user صح بدنك وسلمت,Arabic,2.924985647201538
11936,Life is sweet as honey yeah this bit cha-ching like money 🎶 iHeart BBMAs ARTIST BTS #BTSARMY #BestFanArmy #iHeartAwards @BTS_twt,English,1.0
11937,"@user meu deus, o privilégio???? não vou mentir, amei",Portuguese,1.0
11938,@user 아 ㅋㅋㅋ 저 씨유에서 또 알바중이라네요 눈물을 머금고 보내드립니다 ....,Korean,1.0
11939,@user فيني انتي,Arabic,1.838819980621338
11940,@user Pfff es que tú tienes gustos pachecos como La Ley y pajas como Cerati. Muy yuca adivinar 😁,Spanish,1.2728629112243652
11941,@user हर हर हर महादेव,Hindi,1.0
11942,"Para los días de encierro hicimos una serie de playlist, ojalá les guste... http",Spanish,1.0
11943,"पुलवामा शहीद की रिश्‍तेदार ने कहा- जहां मन करेगा, वहां वोट डालूंगी; मोदीजी को ऐसा नहीं कहना चाहिए http",Hindi,1.0
11944,siempreestoypati,Spanish,1.0
11945,終わった〜！！！！！！,Chinese,2.212085247039795
11946,_*🙏🏻🙏🏻🌷आज के श्रृंगार दर्शन श्री सप्तश्रृंगी माता जी के नांदूरिगढ नाशिक महाराष्ट्र से🌷🙏🏻🙏🏻*_ http,Hindi,1.0
11947,Otro niño. Que bonito. — Manito a Anzu.—,Spanish,1.9909026622772217
11948,@user t’es un homme ou un pd? un homme. donc engage toi,French,1.0
11949,"[BIG포토] 위키미키(Weki Meki) 최유정, 아싸~ 오늘 아이오아이 멤버들 만난다아~ (아육대) http #위키미키 #WekiMeki #최유정",Korean,1.0
11950,@user @user Got it! Hope you're doing well with the school stuff!,English,5.0
11951,@user 엥 이게 휘갈겨 쓴거면 얼마나 잘쓴다는거여 그럼 기대하께 올려조!,Korean,1.0
11952,"Eerst werden de Joden opgehaald en daarna hun spullen. Gelukkig zaten alle Amsterdammers in het verzet, toch? http",Dutch,1.0
11953,讲开又讲，SC真的挺难玩的，我是个喜欢闷声建建筑，把建筑都码好再建兵的玩家，然而在快节奏下，这么做基本就是死，我的APM顶多也就200左右，不过那是在学校电脑室打的，学校电脑鼠标不行，我觉得我APM极限应该也就200多一些，我还是玩的Terran（我几乎一直玩T，少数玩Zerg）,Chinese,1.2153797149658203
11954,😺✏ — 🧡 agora é este http,Portuguese,1.0
11955,@user non t'as pas faim,French,1.0
11956,@user 完了じゃ！！ 🍍🍍🍍🍍🍍,Chinese,1.0
11957,@user 是在啊囉哈？,Chinese,2.851275682449341
11958,A DUA LIPA É CASADA?,Portuguese,1.0
11959,@user 산김에 내것도 하나 사줘 ((쳐맞,Korean,1.7879077196121216
11960,이기적인 것 자체가 나쁜 건 아냐. 그냥 어감이나 이미지가 싫어. 어차피 따지고 보면 이기적인 사람은 세상에 널렸을텐데.,Korean,1.0
11961,@user Uno dei mali italiani è avere lo stato della chiesa al suo interno che interferisce sempre nelle questioni politiche...,Italian,1.0
11962,@user die hebt ge toch nodig om te gaan vissen,Dutch,1.0
11963,13:00 De UV-index is 0. De zonnekracht is vrijwel afwezig in Utrecht Leidsche Rijn. De huid verbrandt niet snel.,Dutch,1.0
11964,아따시 사쿠란보!~~!,Korean,2.048163890838623
11965,@user 경직!,Chinese,1.0
11966,#مذبحة_بحر_البقر باي ذنب قتلوا؟؟,Arabic,1.0
11967,"@user @user @Volkswagen_MX Yo nunca lo he dudado, sobretodo porque el mecánico he sido en gran mayoría yo 😎",Spanish,1.0
11968,@user 각이다,Korean,1.0
11969,"@user I get that yall hate trump, but I'd choose him over Bernie Sanders or Hillary Clinton any day",English,1.0
11970,um monte de gente feia e burra reunida seis horas da manhã tá achando q isso aqui é o que,Portuguese,1.0
11971,@user @user Sto morendo,Italian,3.669434070587158
11972,प्रगतिशील बुर्के में पितृसत्ताक ब्राम्हणवादी सोच का विरोध करती खातुने;... http,Hindi,1.0
11973,mas como mulher solteira tem o direito de fazer o que quiser nee...,Portuguese,2.5904555320739746
11974,@user @user Am I the only one imagined smoke releasing from 💨😺,English,1.5269256830215454
11975,estoy harta de ya ni poder comer porque me siento culpable conmigo misma lpm en cualquier momento me mato,Spanish,5.0
11976,@user مسرعك تنسي,Arabic,1.0
11977,"#हर_हर_महादेव 🐚गीता, वेद और पुराण में कहीं भी कावंड़ यात्रा का उल्लेख नहीं है। http",Hindi,1.0
11978,@vinodkapri @narendramodi चौकीदार सुप्रीमों खुद रोनें की प्रैक्टिस कर रहे हैं पिछड़ों के नाम पर |,Hindi,1.0
11979,"Que es lo que mas te hace reir? — Humor absurdo, pero tampoco tanto, y ver pleitos en internet. http",Spanish,1.0
11980,@user Psiquiatría y Neurociencias,Spanish,1.0
11981,#من_السعودية | المنطقة الشرقية .. مركز الصناعات النفطية http,Arabic,1.0
11982,@alexandreruiz Merci surtout de rétablir certaines vérité sur Paris 👍,French,1.0
11983,@user 너무 신나 가니까 ㅠㅡㅠ,Korean,1.0
