text,label,language
I need to sleep for a week straight,1.2,English
When it comes to “Money and Women” it's every man for himself.,2.4,English
kimono,1,English
Sometimes following the so-called wrong paths is what makes you feel more alive…,2.6,English
It will be rejected! You bet!,2.2,English
"🧠: was it me? 🫀: Yes silly, it was you again",3,English
Fuck how delicious 🤤🤤🤤🤤🤤,2.4,English
chico lang or Nicola?! who to trust more?,1.25,English
I sent thayna a message earlier so I can do the mucus now that it's starting to rain she replies 🤡,3,English
"If I criticized Mila one day, it wasn't me",1.75,English
"If you don't stay, I'll stay lol",2.4,English
I don't know if I'll be living with any of them but I know I'll be an addict,3,English
"there's still a lot of campaign for c&a friend... but diva, that's what matters",1.6,English
when luisa's concert ended and saoko started playing http,2,English
One THE SPEECH HARMED THE DG,1.4,English
I'll send it to the Germans,1,English
as always he thinks he will destabilize the others and leaves,1.8,English
my twitter is too white,1.2,English
I'm the fan,1.3333334,English
prejudice against standards that's right there 🤬🤬🤬,1.2,English
I need an urgent massage,3.8,English
I suck evelyn but I like you so much😭,4,English
"married I make one person happy, single I make several!",4,English
Galvao?,1,English
I feel bad reading the barbarities 🤢,1.4,English
"I like them all, but I'm not a big fan of marshmallows",1.8,English
Be alone but don't make a point of those who make fun of you!,2.2,English
He has a lot of credibility. http,1,English
"For the day to be perfect today in PL, the only thing missing was narrating the goals of the caged beast. CR7 >",1.2,English
Old photo!! Hope you like it 😍😏😏😏. http,3,English
jade is the best,1.2,English
send me a women's day docin and I'll tell you if you expected it or not,2.6,English
"Ariana Grande is not important in my life, you are",2,English
your mother who smt sitting on me that hot baranga,3.75,English
Who is the most insufferable blogger: Daniela Lima or Amanda Klein?,1,English
The Storm and Another Season. These discs are simply wonderful.,1.2,English
7:50 am brother stop crying,2,English
How can you break so many cell phones?,1.2,English
Listening to red hot chili peppers like it's the year 2002 of our lord,1.6,English
Watching the movie Isle of Fear,1.6,English
passing by that he is that peaky blinders actor an old man,1.2,English
"either you work out or you have beautiful hair, the two don't work",2,English
One more date for me to bitterly regret having trusted someone once again,3,English
"You see that moon that shines in the sky, I even hurt my fingers trying to reach",1.8,English
"""Vasco's fans are weak"" say that where the young force is, where there are only crazy people and psychopaths lol",1.8,English
died but is fine,1.4,English
"Even more sharing a poster with Vice and Naife, it's going to be a beautiful night",1,English
Anyone want to go for a swim just for the hell of it?,1.4,English
"Dear Mama, I said less worse. Thank you and a big",1,English
O'What is bad buddy,1,English
"If you have faith, you have everything!",1.6,English
"I'm exhausted, yes.",1.8,English
"I'm sorry guys, for the boys I would do anything, but that's not enough",3.6,English
White privilege is walking naked on the avenues of Teresina and the police looking and doing nothing.,3.2,English
I know you love my dodgy mood,2.6,English
"Another injured player, this is unbelievable",1.2,English
18 years old 😁,1.8,English
Oia if it's not my love,2,English
Are you implying that I hit my mother?,3.4,English
It was said that I was talking before! An image like that I wanted to see!,2,English
The best or possible? http,1,English
When it's not one thing it's another,1.2,English
My pug fell just to pay the card. What a life 🤡,2.75,English
I'd say it was a 7.5/10,1.6,English
"I wanted to change for you, I try not to fight so as not to upset you, but you don't know, you live in a world that I'll never be in.",4.2,English
all the best to us 🥰🥳,2.8,English
"I set the alarm to do, I slept, I woke up now",2.8,English
listen to childish's summertime magic it's for tudaaa,1.2,English
take good care of her,2.8,English
""" and you and ***** ******* how are you so?"" KAJAKAK I hate this question",2.75,English
"Hi babe, yes I do.",3.6,English
worse than it is vdd kkkkkkkk,2,English
remembering when I was active here,1.8,English
Your profile has been viewed by 3 people in the last 2 hours http,1.2,English
"Those who like you care, want your best, look for you and don't change you..",3,English
in 😭,1.4,English
Your profile has been viewed by 5 people in the last 4 hours http,1.6,English
"Money is important, but it's not everything. Just look at present day Manchester United and Barcelona!!",1,English
"I'm about to go to the plateau for a few days now, but I managed to do it! 🥴",2.8,English
"Since 2000 without winning a paulistinha, the rlx guys kkkkkkkkk",1.2,English
"skinny hair, no more than 1.75 and with a pretty face",3.2,English
Crazy I'm saddened by this news :(,3.2,English
I think I'm tired...,3.2,English
Every day someone wants to hit me,2.8,English
This man is---- and when he does----- I get----- #JHOPE http,3,English
But where the FUCK is that????? THAT does not call me to tumaire a chuapi,1.6666666,English
Put the titles to play,1.75,English
A necessary evil....,1.6,English
Me giving Arthur some votes so I don't have the displeasure of seeing him as the least voted http,1.4,English
"my god Natália stayed with God, all because of a male http",1.8,English
And this month that will never come again 🥲,1.4,English
fabio took some pictures because what a man 🤤,3.2,English
"I am too, let's do it",2.5,English
"we're done, there's no reaction at all.",3.6,English
"as promised, i'll post yelan's guide today if you want to be tagged just comment here http",1.4,English
the people of my cf cracking their beaks kkkkkkkkkk,3.25,English
"Winter is coming and this year I want to hang out at inns…wine, fireplace, snacks and blankets",2.8,English
"There are only 2 months left for me to remove the braces, I should have taken them off but my dentist has been stalling me",2.6,English
I'm hungry,2.2,English
I'm very happy,2.6,English
"hey me no, you had to pay me",3.4,English
It looks great,1.8,English
I'm not coming back to you or fucking,4.2,English
"Not available, in any unit :(",1.2,English
These things stress me out,2.2,English
not good kkkkkkkk,1,English
"The day I date I don't accept that he loves me less than Guilherme loves and praises me, I don't accept less than that",4.2,English
Just posted a photo in Studio Pollyana Lordello Beauty & Academy http,1.8,English
miss the *kk hate,3.75,English
"Cauê late for training, then complains that I'm not going 🙄",2.2,English
But you're really going to want to break the couch??,2.4,English
Nss good dinosaur it was a kinda meh business you know,1.2,English
I had not forgotten,2,English
"You will love, if you don't love, I pretended.",2.8,English
TMJ brother 💪❤,3.2,English
"Project of the year: Save money to attend Lula's inauguration on January 1, 2023",1.2,English
The most anticipated time of day,2.2,English
"no KAKAKAKAKAK, grandpa makes fun again 😼🌹",2,English
"It makes me very angry, people know me very well and they know what I'm feeling! AHHHH",2.8,English
gratitude 🙏🏻,1.2,English
you tell em willa 🥱,2,English
"Finish my hair at 5 am, I'll shave my head I swear",1.8,English
Faithful to me and loyal to the one I love.,2.6,English
many times I ask myself what is wrong with me that they do this to me,3,English
I'm feeling useless because there are millions of accumulated subjects to study but I can only sleep http,1.5,English
began to rain,1,English
"you are making fun of me, just because I hate bolsonaro ceis you are sending me things to tweet about him tmnc",2.2,English
change for him to like me? NO. change for me to like me? YES.,3.4,English
too good even,2.4,English
what entertainment is this kkkk because the program is shit,1.6,English
"This mlk is trying to show up, he can't do anything that is already a reason for indirection, grow your ugly face, needy virgin 🤣",3,English
wow how I hate it when these people pretend to be sly about Yuri on Ice,2,English
"just imagining that 1 month ago I was at the beach, Q TRISTEZA DOS HELL",1.4,English
she breathes so beautifully sleeping bro... oh I'm not too in love with her,3.8,English
"but if you don't have conditions, follow there. http",1,English
😍 in padindhi anna 💝,3,English
Here some projects they produced http,1,English
sometimes being observant becomes a defect when you end up seeing and knowing too much,2,English
"For the love of God, go fuck yourself",1.8,English
If you're not going to play this live I'm crazy,1.6,English
kmkkkkkkkk is every story but fear,1.4,English
"I missed my exxx, I feel like seeing you again but I remember how much you hesitated",4.75,English
"They let go of my hand at my worst moment, but that's when I learned everything..",3.6,English
"women's day tomorrow and I accept sweets, energy drinks, flowers...",2.4,English
"It's so nice to meet you, I love hugging a beautiful woman",4,English
"I'm scared shitless of the dentist, and there comes a wisdom tooth that's more crooked than my spine, hell",2.4,English
"I've already lost track of how many times I've watched “What if…?”, really http",2.2,English
you really have to laugh at these people who have amnesia kakakakaka,1.8,English
download it too savinho so I can track you 🫣,2.6,English
my notifications there http,1,English
João invents each drawing for me to do for him 😑 kkkkkkkk,3.4,English
YES people!!! I don't know how to react to compliments,3.4,English
"I'm not particularly a fan of the Helvetian font, I think it's overrated. raleway, gotham and nexa are far superior.",1.2,English
I'll show you the soup here you gringa,2.2,English
I was going to enter Texas without having to pay admission. But sleep is speaking louder 🥱😴,1.8,English
Olhaaaa if it's not who came out the French kkk,1.8,English
Fulfilled my dream,1.6,English
"certainty???? anything can call me, I'm here",3,English
This Moreira da Silva has the charisma of a potato.,2.2,English
Now I'm in real doubt like trying to remember,1.4,English
I even got emotional. Congratulations on winning the pokestop itself http,1.8,English
rain shower to the sound of watch me,2.4,English
I feel sorry for the children,1.2,English
my Queen Xuxa will be too good,1.5,English
All of these were elected back in the distant 2016. They are already on their way out.,1,English
Heir,1.4,English
I loved.,1.4,English
I already started 2022 being an amazing bucha kkkkkkk I have to learn a lot 🥴,2.2,English
take a look at it here,1.8,English
"Who stocked, stocked",1.5,English
peace for your soul,1.75,English
"""I'm not going to be childish like I did with Amanda"" real it wasn't the same it was worse kkkkkkkjjjjk",3.5,English
Protest in Sweden leaves three injured http #SUDESTENOTICIA #Mundo,1,English
it's blanka my god,1.3333334,English
oh invoked shorty,2.2,English
every month buying new earring would be me the greatest sequel of all time,2,English
"This Real x PSG is capable of being one of the best games ever in the UCL round of 16, pure football",1,English
"KKKKK doesn't have conditions Luma, dwarf",2,English
"magical nights, tragic mornings 😬",2.2,English
Yummy 😋,1.8,English
the punch in me,2,English
"how to get hot ass in less than a week, search",3.8,English
Me like this with Byakuya,1.6,English
oh my god i love handball,2.8,English
smp I believed in you,2.4,English
"LOL I'm like that, but I started the book yesterday 💪",3,English
You're going to want the escape that I know,1.6,English
"I was already sleeping and I woke up for dinner, I'm a wreck",1.8,English
I marked that I was part of a gang,2,English
the loves of my life? right here. ♡♡,3.2,English
"Because when he called me to come here it was: come Lara, let's drink cachaça, break the other foot",3.2,English
"Eli on trends 😳, this time it's a good thing!!!! The 4 Pigs 🐷 are so happy 😍 #BBB22 #TeamEli http",1.75,English
Krlh the pineapple channel was deleted from YouTube The best songs afff..,2.2,English
I already stayed,1.6,English
Copied the guy's comment lol,1.2,English
I can just be really stupid,3,English
"I'm already sick, I still invent to dope myself with medicine, Dirceu wait for me later",3.6666667,English
"I'm about to go to the favela, review is going on and I'm lying inside the house 🥲🥲",3,English
Los Hermanos the most Gemini band that exists... disappeared for 14 years and came back just as if nothing had happened,1.4,English
what a delight not to wake up at six o'clock,1.4,English
People! Lol... but it's Juliette lol...,1.2,English
"I wish Monday was tomorrow, my anxiety has a name and it's a room fight",2.4,English
"out of nowhere a plague in front of the school, eom",1.4,English
"Yes, Rio de Janeiro!",1,English
"I did 40 minutes of training at home, I went to heaven and came back, I was born for that lol",2.6,English
Cruzeiro e Galo on 13/14 was pure spectacle,1.4,English
Me crying as a teenager and me crying now kekeke nothing has really changed http,2.2,English
"people are too disappointing, but it's okay, it's not me who loses! 💪🏼",2.6,English
Sometimes you need to gradually strengthen that muscle to be able to do the exercise the right way,2.25,English
Juliette you are top understand http,1.75,English
what done,1.6,English
Why is no one talking about Murray's impeccable performance ??? Murray just pummeled the Russians #StrangerThings4 http,1.2,English
Campaign to play Bishop in the X-Men movies.,1,English
that's right priorities!,1.2,English
our love aged THREE YEARS OF TWO DECEIVED,3.8,English
"Every day this joke, go hunting what to do instead of talking shit on the internet http",1.8,English
there always emphasizing that I'm important to her too I love bff,3.25,English
baby is to take care of ❤️❤️,2.6,English
Tonight you will have many good revelations.,2.2,English
Beat more Culture,1.8,English
going to shower to go to school,3,English
Lol it was pal viola...???,2.75,English
Our whole salary goes only to the market lol,2.2,English
Your profile has been viewed by 8 people in the last 12 hours http,1.2,English
"“— I'm too much of a coward to kill myself and too much of a coward to live. Where I go? - She asked. """,2.25,English
block in,1.4,English
It's so good when the family comes together again! 🙌🏻,3.2,English
such a cat,2.8,English
Your profile has been viewed by 3 people in the last 2 hours http,1,English
"In reality, who wants to ""opine""... ✌🏽",1.75,English
"Absolutely correct, that's right.",1,English
I won't tell anyone else...,2.6,English
you 🤱,1.6,English
"I'm glad I'm back home, I got a job for next week",3,English
Do you know these people who are never happy with the happiness of others? Get out it's cold,2.25,English
This photo pushes the limits of perfection. http,2.4,English
give them the music,1.8,English
"I already have two, I'm fucked",2.6666667,English
I still love Black Moreira. Screw this.,2,English
"A good bandit is an arrested bandit, fully complying with the convictions. No more defending thugs!",3,English
"let a professional do my eyebrows: I never do it at home and it looks like shit: great, perfect",2,English
"fuck being skinny, there are almost no clothes that fit",2.3333333,English
"if the person did something knowing that it hurts you, it's because they don't have a shred of consideration for you.",2.5,English
"In reality, I'm being sloppy in college just to put into practice the theory of ""it's arts, right, it doesn't work kk""",2.25,English
watching 300 videos and movies morgando to the maximum today,1.2,English
"Absurd, I'm a family man",2.5,English
I dreamed that I had come back with an ex-girlfriend from 2012? Huh!,3.8,English
and my best friend is perfect,2.8,English
Ramon said he's going to lend me his ticket so I can go to the course 🙏😍,2.4,English
worse than I will,1.4,English
Today's generation will never have one of these http,1.5,English
But it's beautiful,1.5,English
What a most loved thing 🥰🥰🥰 beautiful,3,English
Passing by to let you know that there is a general strike on June 14,1,English
el magician bullshit is better,1,English
oh oh what a day my friends,2,English
"""the cuty cuty cuty who is the cutest in the world in? aaah I'm going to squeeze"" like that? has taste for everything in this world",2.8,English
Your brother is handsome — 😍 http,3.6,English
Good morning today my #buttWednesday It's going to be very simple... Maybe I'll send you another better one later... kisses http,3.6,English
I'm just going crazy,2.4,English
"Best, Bru!!!!",2.2,English
Will we ever have an iconic tour like BTWB again? http,1.2,English
What a pass! What a dibre of Jerry Jeudy! What a wonderful left-handed Tua is!,1.3333334,English
You are vain — there are days and days kkkk today for example zero vanity to come to college http,2.25,English
"This is the best news I could receive, thanks",2.6,English
Wendel wasn't fouled??,1,English
I just wanted one run here at my dad,1.75,English
thank god i was em@casa already,3.5,English
My God does not fail 😍🙏🏽,1.2,English
the father saved her life and now she will take care of him😇,1.6,English
Jessica talks shit no lol,2.3333333,English
"you also do the same thing, and do you want to be on the right? hahahahahahahahahahahahaha",1.8,English
URGENT: Does anyone have a usb keyboard to borrow?,1,English
hi i came back i was moving who died?,2,English
I take a vacuum so hard that if I scream it even echoes,3.4,English
the worst movie i have ever seen in my life,1.8,English
Go study retard!,1.75,English
fuck,1.4,English
"Fuck, I'm very inattentive to take it up the ass",2.5,English
"""It took me a while to forget, it took me a while to find a place where you wouldn't hurt me anymore...""",3.75,English
"kkkkkkkkkk “I have no prejudice, I even have a gay friend”",1.6,English
So the year 2000 didn't exist?,1,English
10 thousand? I would pay to have that done to me,1.6,English
"Competition is legal in a legal country, in the green and yellow mafia it's just another excuse for taxation and taxes down our throats :/",1.6,English
the youngest son cantankerous how is my father,1.75,English
so let's be quiet,1.8,English
people love to hurt me and say mean things to me i'm tired,3.5,English
Will launch you only live once,2.2,English
Hi Friday your beautiful miss you already,3,English
the SP act is already in the ibirapuera region is that it? people in São Paulo yet?,1,English
"I think I'll be alone here.😓 I see a lot of people saying that they played in the mega sena, they will win and they will leave twitter.",1,English
You my love,3.4,English
"amazing, great",1,English
now it's 14 and I'm stuck in SP TRANS I'm desperate,2.75,English
credits to the perfect header I say this with peace of mind,1.6,English
"August year end soon, so broken.",2.2,English
"Phase, phase, it's all here because it's just a phase",1.2,English
"I miss going out and having a lot of fun, you have no idea",3,English
When will I find the meaning of life?,2.2,English
"calm friend, you already survived Aristotle and Irma fighting 24 hours can survive any island full of dangerous monsters",1.4,English
beginning and end of the decade http,1.25,English
Thayse doing bullshit with Lucas agenda to go out in the media! How much is a friendship worth?! How much do you pay for engagement?!,3,English
if they fix it they will lose more than half of the players,1.2,English
Oh guys someone had to blow up my class because I can't take these people anymore,3,English
call her to,2,English
My God every day I lay down for Gi!,1.8,English
Has anyone watched Death Note?? It is good??,1,English
The pocs are without a hotel for today Fuck There's no vacancy anywhere,1.8,English
My belly is very swollen,5,English
"I'm not in love, and I'm not apologizing. I'm a dog.",3.4,English
already had sex? — I don't God forbid I love http,3.6,English
"I'm feeling that a person there hehehe likes to torture some jikooks with edit, right kkkkk 😁😚",2.25,English
"That Liverpool goalkeeper, huh. Lettuce hand is a compliment for him. Terrible. Missing Alisson.",1,English
I just wanted this show by Iza that will be on the beach,1.5,English
"That's right, anything knows the way from here to the house, speaking of which, see if it shows up huh",2.6,English
Pajamas party is for few ahahahahahahahahahaha,1.5,English
"My god, I don't have any physique, I run and I'm already dead",3.5,English
"I arrive at these hours everything is always packed, I never have company",3,English
God bless you friend 🤢,2.8,English
It was even good to go to texas today ☀️,2.75,English
I don't know about exo but I ship with me,2.75,English
Rafa - “will it be like this every time? Someone upset with her for drinking after a party” #BBB20,1.8,English
"I'm as far as possible, and you?",1.75,English
"And that hand there, Eduardo? http",2.2,English
Oxe how was I supposed to know they were going to send these things?,1.8,English
I wanted a beer,2.25,English
I'm not old enough to be bothered by dumb pitas,2.2,English
"you are a baby son, don't say that ugly thing",1.8,English
Full 2020 and neguin with fake to gossip about other people's things kk lack of what to do????,1.25,English
"Minor, I never saw myself like this cct",3.5,English
"I don't know what I'm doing awake lol, I'm not talking to anyone",2.2,English
I want away from these people,2,English
Hey Cleo! Alright yes and you? Welcome here.,1,English
perfect and dog,1.8,English
I'm happy because I won't present my work today,3.2,English
"There's no light here at home since 12:00, I don't deserve it",1.4,English
Cum! What a shit! I have never been so disappointed in a series finale! Expect much more much more from you #GOT,1.25,English
"after this DF TV today, I just feel more disgusted with those who are disrespecting the quarantine and thinking it's a joke",1.8,English
"my dad saying ""you're almost blind now, and you're still eating a lot of sweets, diabetes can come and take away all your vision"" well...",1.6666666,English
it is not necessary,1.5,English
"Yesssss, the pink is that dull orange background, then you convinced me, it's going to be blue anyway",1.2,English
I don't even know what I'm feeling right now,3.2,English
"What a beautiful song, I love listening to it 😍💖💖",1.75,English
Thelmy perfect fairy,2,English
let's kill these misses after the quarantine 😏,3.75,English
"do, put poison",2,English
"Credinho, for kkkkk",1.4,English
Don't get used to it lol,1.5,English
I mute so many words on Twitter that I'm afraid the feed will be empty,2.2,English
"One sends indirect messages to the other in the status, already embarrassing themselves",2.4,English
sometimes I get a little down because I'm not a person with friendships but then I think about how difficult it is to sustain friendships so it passes lol,2.6,English
"Hahahahaha indeed, cold is good indoors 🤦🏽‍♂️",1.5,English
was it the first vettel spin of this year? I don't remember #bahraingp,1,English
I swear I don't remember,1.6,English
I want açaí 😣,1.4,English
"Want to take a weekend somewhere alone, needing to disappear",3.75,English
"Come on Porto, win me this so we can slow down the mug",1,English
"so much going on in my life, people who see it from the outside think everything is fine 🖕🏾🖕🏾",3,English
I had a fucking sdd listening to this song... http,1.4,English
Fuck everything I just want you 🙃,4.6,English
"it will always be the best of the scenario, there's no way aushauuaua http",1.6,English
Wkfkksjfjw until I came into contact with people from Galicia I didn't even know the word chicken existed,2.3333333,English
"If this first Friday of the year was like this, I don't even want to see the next ones😛",1.5,English
Standard,1,English
my mom is just the meme of why are you crying baby?!?! http,2,English
"""A man is just a woman's strategy to make other women."" (Margaret Atwood, in The Handmaid's Tale)",1.5,English
"I'm having a very bad time, I hate",2.6,English
And your drawings are amazing. I follow everyone 💜,1,English
let's extend the day of sex for the whole weekend because then I have hope,4,English
"hey, I'm already 🙄 go to work 😘",2.2,English
that's the purest truth,1.8,English
very good to know who the hints are for,1.75,English
Stick around please!,2,English
I'm already anticipating,1.5,English
It was just a trip to the pastry shop in Vila,2.25,English
"One day when you lose those who always supported you, you will give the greatest value and I want to be there to see you fall..",2,English
Your profile has been viewed by 2 people in the last hour http,1,English
"I wanted to know where so much sleep came from, a person who doesn't even work",2,English
"It's already law, after 00:00 it's audio or call",2,English
"At least today I went to the gym, the goal now is not to miss college again",2,English
Shut up crazy mouth. You will still be a dentist. The idea,2.4,English
The smell of the bglh I washed the bathroom made me sick 😖,2.8,English
Don't give me unfff,2.2,English
what a hate bro,2.2,English
I've already run over a bike on foot,1.6666666,English
"Hi, why weren't the two games in the afternoon shown on TV?",1,English
What scenario can be worse for Cuba than the last 50 years?,1,English
I want to cut my hair short.. will it be ok?,1.8,English
I'm in doubt if I take the like I already gave to everything on insta or not kkkk,2.2,English
God thank you for another day of life.,1.8,English
"I want everything to go back to normal soon, I can't stand being locked in the house anymore 🙄🙄",2,English
There are controversies,1.4,English
Just tragedy...,1,English
"good night twitter, do you already know the sergipe legend of aju's big foot? http",1.4,English
I want to cry,3.5,English
Guys please compassion,1.8,English
I love you so much more!!!💖💖,4.2,English
Influencer and friend lol these people who become famous doing a lot of nothing everything looks boring and fake,2,English
I hope I die too.,4.2,English
It's cool that I don't even know how to cook properly and I've already thought of five hundred things,2,English
"GC- I saw it at some parties, I think it's pretty and nice people",2.6,English
I'm reading all right sgrahho,1,English
having a room of YOUR OWN and having privacy must be one of the best things in the world.,2.8,English
there's too much motherfucker,1.4,English
I feel sorry for my doggies when they're in heat because they can't get on the bed/couch lol,3,English
"All these people who are complaining about my fancast like *-Pop, the bad taste is explained.",1.8,English
Melon? Melon radio is serious it?,1,English
I wish I knew how to argue with someone without crying,1.75,English
This woman is everything,2.6,English
scream. There are still people who fucking ship me with,4,English
"I wanted a spoiler for the next few years of my life, if it's not worth it I'll end it this season anyway",3.4,English
I'm sad. He is the most beautiful thing in the world. ): http,2.8,English
"don't give chances to the male who only plays with your face, no, seriously, he won't actually change, he'll settle down",3.25,English
I sued for moral damages,2,English
"Not asking because I came to eat with the boys, I hate them",3,English
my whole world right here. http,1,English
Yes!!! Just like that kkkkkkkkkk,1,English
I'm going to listen to dont call me angel until I like it,1.6,English
if inter qualifies next week it can take me straight from DS to UPA,1.2,English
and the horny,4,English
It's obvious it's because he really knows.,1.6,English
Taking a choke from a team that doesn't beat anyone.,1.4,English
"He's cute, but he became a supervisor so it gets complicated, right, babe",2.8,English
very good,1.75,English
I'm on airplane mode,1.3333334,English
headache is this,1.4,English
"I'm such a god, damn it! http",2.4,English
Not even,1.25,English
This year I'm going to let go of this useless life and I'm going to do it kkkkkkkkk,2,English
here 🚿 chanbaek 🙈 it's for you to wash your hair 🚿🙏 if you would do that 👍😍 by chanbaek 🥺😘 share http,1.3333334,English
I'm going to take a shower and sleep 😴,2.4,English
Later I'm going to go for a walk with my love 💕,3.75,English
I want,1.8,English
We are the crime not the cream,2,English
I think about this possible 3rd world war and I start laughing kkkkkkkkkkkkkk,1.4,English
I have a sticker that says the same thing aaaaaaaaaaa,1,English
"ahahaha 4-1, it's screwed",1.6,English
how i love my mom,4.2,English
"Bro I'm calm, then I'm the child 😣",2,English
Your profile has been viewed by 5 people in the last 4 hours http,1.5,English
"No matter how much you change, you will still have to pay for the mistakes you made.",1.6,English
I already started the week finding 27$ in old pants kk Good week for all of us!,1.6,English
I'm so scared fr,1.2,English
I think in a fourth round we found something better,2.25,English
update accesses in my http profile,3.25,English
Wow ff I'm crazy,1.3333334,English
Oh that smile destroys my heart in moral 😍,3,English
"Allan hired. Arana is next. If it closes with Bustos, they can make a statue of him tomorrow at Sede do Galo.",1,English
"My girlfriend is very hot, becausep🤦🏻‍♂️😍",4,English
Then I'm very indecisive,1.5,English
The move that led to United's goal is very beautiful.,1,English
I'm hungry too,1.5,English
I'm going to buy a fucking blonde lace 😭 http,1.8,English
you're funny hey,2.5,English
you always were 😘😘,2.75,English
put the dental floss and pass the eye on the butt,3.8,English
"Look. RT November 12, 1989 - Three days after the fall of the Berlin Wall. http",1.25,English
Is there a way to import to Spotify? HOW ASSIIIMMMM??? I didn't know about this event!,1.25,English
crazy head tyler,1.5,English
I never wanted Chris to arrive the same way I want today 🙄😔,3.2,English
I will sit and watch,1.4,English
I just ran over a cb fan,2.2,English
two,1,English
I have to go to a club and dance like crazy like my mother did,3,English
Luccas Carlos' part in these poets makes you want to live,2.2,English
"I set up my scheme, and today I'm on a ship",1.3333334,English
bread with condensed milk is the most greasy thing that human beings do,1.6,English
"please, don't be the typical teenager who records videos with an alcoholic drink in hand to feel superior...",1.4,English
by the way the ****** is hitting on me nd new under the sun but oh my god he's not,4,English
put love,2.3333333,English
No excuses make another dinner 🙆🏻‍♀️,2,English
no http,1,English
there's nothing better than serious garlic pizza,1.8,English
"In case anyone wants a meeting and Uniters confirms their presence so we can resolve the date, time and place #RexonaNowUnited #BoicotaramOsUniters",1.6,English
"poooxaaa, I'm inspired by you beautiful thing 😍",3,English
I'm a vacillator as a boyfriend,3.75,English
"for me, marcela can now win",1.6,English
Vitória Strada and Isis Valverde are the most beautiful women in the world and anyone who disagrees isn't even people,2.4,English
I'm the only one who doesn't watch BBB in this shit,1,English
"Oh, what I really miss is my Osasco from last year :(",3,English
The Matrix sequences suck too bad the movie doesn't work without them,1.25,English
Grazie Him 😘❤️,3.8,English
"I know that if I make that decision again, this time it's final, there's no way it won't be",2.6,English
"you have to have a little grown hair, right?",4.75,English
Fds 9 is basically everything I listened to when I was 14-15 xd,1.75,English
Gaga showing that she is the event itself #MetGala http,1,English
Me and my friends when the hoax passes http,2.25,English
Why did I invent a career with Flamengo??? crl what time am i going to sleep,2.25,English
In connection with the reason for my stresses,3,English
Is it philosophy?,1,English
putz I was going to smoke today but I remembered that I promised I wouldn't go anymore look I'm very naughty,3,English
touch go enough,1.75,English
Kkkk will take it in your ass,1.25,English
it's so nice when you haven't seen someone in a long time and when you see each other it seems like nothing has changed,2.5,English
"Head a thousand, I don't know what else to do 😰",3.8,English
"everything is seen, but not everything is said.",1.5,English
"Px carnival, because ended so fast 😔😔😔😔",1.8,English
"don't travel ana clara, really",2.25,English
send me a message aaaa,3.25,English
I felt uncomfortable,3.8,English
I didn't ask you know 🤔🤣,1,English
"Here. After a lot of drawing Yuki, I finally found a trait that suits her best. http",1.5,English
"I'm very anxious about things, I wanted everything to be resolved soon",3.8,English
Jack gave me a fucking scratch on my leg and I'm just crying here to pass alcohol,2.4,English
Good night ahgases 🥺💚 #GOT7,1.25,English
if I die I only know how to laugh,2.25,English
Your profile has been viewed by 8 people in the last 12 hours http,1.25,English
don't say that please carla,2.8,English
"despite everything, we played well",1.6,English
What's the use of having a pretty smile if I'm ugly?,2.2,English
Cassio even took a bench in this decade for Walter because he was bad,2.4,English
"what is the pyre for giving roses to women ????? Why don't you give a cactus, I don't know",3,English
I love??? It will be beautiful,2,English
I wanted to be the reason for someone's indirect,2.4,English
"Just a latte in my life, wtf",2,English
my otp 😭😭😭,2,English
julia why so perfect????,3.4,English
that none of him for your team no ?? I'm going to sell these shit on fifa tnc,3,English
It's not because I don't send a message that I don't want to talk,3.4,English
what the hell am I going to kill myself,3.4,English
I get all silly when I get a compliment from someone who just met me af 😍,3,English
reading old facebook conversation is very good because I miss you,2.5,English
"I had stayed in Milhais, the virus doesn't get there 😂😂😂😂",1.8,English
twins,1,English
I already know what it is,1.6,English
captain america reached all levels of beauty in endgame holy shit what a man,2,English
"It is the new version of ""Bolsonaro is the only one who loses to the PT in the second round. Voting Bolsonaro is favoring the return of the PT"".",1,English
I swear I wish they gave us more time to study history I really like this subject,1.6,English
"my birthday is tomorrow, the two stoned people already congratulated me 😂❤️",3,English
Lol but it's not sooo tight like that lol,2.6,English
"Lol my friend, it was horrible.",1.8,English
"Anyone who has already seen Machiavelli's prince knows that Biroliro is making the right leaps to take it up his ass, the prince will take it up his ass.",3.2,English
the soap opera never started,1.25,English
[#VIDEO] 07.02.20 • Ryujin and Chaeryeong at Hanlim's graduation ceremony. #ITZY,1.4,English
My wardrobe is a mall,1.2,English
I can never hear enchanted without remembering bia,3.6,English
the last one was saying that NOTHING tastes better than pasta and beans. I confess that I was a little sad.,1.75,English
It comes out ugly kkkk rancid I have eeeu,2.8,English
Am I PMSing Or Am I Just On The Verge Of A Psychotic Break?,3.2,English
I'm too hungry naked,3,English
And people don't even notice,2,English
day 10 yet,1.4,English
Jeez for him,1,English
Are you a cuckold or such a joke? — And who isn't // never was ? http,2.75,English
"Ksnsksnsksks puts, forces João's arms",2,English
"Next, whoever goes to see the avengers and gives spoilers, it will only be rojão",2.8,English
Marvel is better than most people,1.2,English
"But I'll hold on, I won't call her, I'm strong people",3.4,English
kkkkkkkkkk that guy is a needy poor guy,2.2,English
* with her and manu,2,English
"Dude, I want to RT because I went crazy in ALL these places kakakakak",3.2,English
